participant_id,eval_case_id,repeat_index,policy_sampling_seed,realised_route,success,success_within_route,termination_reason,primary_failure,failure_labels,target_xy_error,final_cylinder_tilt_degrees,minimum_box_cylinder_xy_distance,checkpoint_sha256,config_sha256,paired_manifest_sha256,video_path
CB02,8,0,20280887,L,1,1,success,success,,0.034338,9e-06,0.108354,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_08_repeat_0_execution_0.mp4
CB02,8,1,20280888,L,1,1,success,success,,0.056982,3e-06,0.176545,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_08_repeat_1_execution_0.mp4
CB02,9,0,20280897,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.003486,89.999998,0.143119,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_09_repeat_0_execution_0.mp4
CB02,9,1,20280898,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.052438,89.999998,0.090986,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_09_repeat_1_execution_0.mp4
CB03,0,0,20290807,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.433861,0.000355,0.218993,07b1943c26c51e279a019da9916bf485f220bc3021bb9a3d4ae54f9facddb6d1,aa7033f1633e1798adada163fd6062556c4f8539d77c04cda392384a856c3707,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB03/videos/case_00_repeat_0_execution_0.mp4
CB03,0,1,20290808,L,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.246454,89.999957,0.072821,07b1943c26c51e279a019da9916bf485f220bc3021bb9a3d4ae54f9facddb6d1,aa7033f1633e1798adada163fd6062556c4f8539d77c04cda392384a856c3707,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB03/videos/case_00_repeat_1_execution_0.mp4
CB03,1,0,20290817,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.287572,89.999983,0.105481,07b1943c26c51e279a019da9916bf485f220bc3021bb9a3d4ae54f9facddb6d1,aa7033f1633e1798adada163fd6062556c4f8539d77c04cda392384a856c3707,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB03/videos/case_01_repeat_0_execution_0.mp4
CB03,1,1,20290818,R,1,1,success,success,,0.008769,4.8e-05,0.182597,07b1943c26c51e279a019da9916bf485f220bc3021bb9a3d4ae54f9facddb6d1,aa7033f1633e1798adada163fd6062556c4f8539d77c04cda392384a856c3707,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB03/videos/case_01_repeat_1_execution_0.mp4
CB03,2,0,20290827,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.433495,4e-06,0.088438,07b1943c26c51e279a019da9916bf485f220bc3021bb9a3d4ae54f9facddb6d1,aa7033f1633e1798adada163fd6062556c4f8539d77c04cda392384a856c3707,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB03/videos/case_02_repeat_0_execution_0.mp4
CB03,2,1,20290828,L,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.268408,0.000354,0.121179,07b1943c26c51e279a019da9916bf485f220bc3021bb9a3d4ae54f9facddb6d1,aa7033f1633e1798adada163fd6062556c4f8539d77c04cda392384a856c3707,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB03/videos/case_02_repeat_1_execution_0.mp4
