participant_id,eval_case_id,repeat_index,policy_sampling_seed,realised_route,success,success_within_route,termination_reason,primary_failure,failure_labels,target_xy_error,final_cylinder_tilt_degrees,minimum_box_cylinder_xy_distance,checkpoint_sha256,config_sha256,paired_manifest_sha256,video_path
B05,3,0,20310837,R,1,1,success,success,,0.09137,0.00034,0.148687,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_03_repeat_0_execution_0.mp4
B05,3,1,20310838,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.017466,90.0,0.158397,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_03_repeat_1_execution_0.mp4
B05,4,0,20310847,L,1,1,success,success,,0.027593,7e-06,0.128185,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_04_repeat_0_execution_0.mp4
B05,4,1,20310848,L,1,1,success,success,,0.012631,9e-06,0.136189,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_04_repeat_1_execution_0.mp4
B05,5,0,20310857,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.010368,89.99999,0.110078,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_05_repeat_0_execution_0.mp4
B05,5,1,20310858,L,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.062289,89.999982,0.038431,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_05_repeat_1_execution_0.mp4
B05,6,0,20310867,L,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,2.581145,90.000006,0.05629,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_06_repeat_0_execution_0.mp4
B05,6,1,20310868,R,1,1,success,success,,0.016134,1.8e-05,0.186089,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_06_repeat_1_execution_0.mp4
B05,7,0,20310877,R,1,1,success,success,,0.013261,0.000259,0.183537,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_07_repeat_0_execution_0.mp4
B05,7,1,20310878,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.058127,89.999997,0.123531,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_07_repeat_1_execution_0.mp4
B05,8,0,20310887,R,1,1,success,success,,0.017586,0.0,0.159463,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_08_repeat_0_execution_0.mp4
B05,8,1,20310888,L,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.470856,90.000032,0.028814,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_08_repeat_1_execution_0.mp4
B05,9,0,20310897,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.013412,89.999967,0.188912,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_09_repeat_0_execution_0.mp4
B05,9,1,20310898,L,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.755281,0.000258,0.173947,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_09_repeat_1_execution_0.mp4
B06,0,0,20320807,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,2.146398,89.999998,0.301409,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_00_repeat_0_execution_0.mp4
B06,0,1,20320808,L,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.132812,89.999991,0.105932,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_00_repeat_1_execution_0.mp4
B06,1,0,20320817,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.804552,89.999992,0.105778,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_01_repeat_0_execution_0.mp4
B06,1,1,20320818,R,1,1,success,success,,0.033034,0.0,0.139388,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_01_repeat_1_execution_0.mp4
B06,2,0,20320827,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,2.730129,0.000198,0.279975,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_02_repeat_0_execution_0.mp4
B06,2,1,20320828,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,4.27975,0.000353,0.279975,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_02_repeat_1_execution_0.mp4
B06,3,0,20320837,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.879535,90.000003,0.110169,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_03_repeat_0_execution_0.mp4
B06,3,1,20320838,R,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.420414,5.9e-05,0.147586,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_03_repeat_1_execution_0.mp4
B06,4,0,20320847,L,1,1,success,success,,0.038364,1e-05,0.152981,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_04_repeat_0_execution_0.mp4
B06,4,1,20320848,L,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.042171,89.999974,0.025492,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_04_repeat_1_execution_0.mp4
B06,5,0,20320857,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.651566,89.999999,0.369469,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_05_repeat_0_execution_0.mp4
B06,5,1,20320858,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,6.273032,90.0,0.369469,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_05_repeat_1_execution_0.mp4
B06,6,0,20320867,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.034907,90.00001,0.083004,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_06_repeat_0_execution_0.mp4
B06,6,1,20320868,L,1,1,success,success,,0.016944,4e-06,0.102794,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_06_repeat_1_execution_0.mp4
B06,7,0,20320877,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.031312,90.0,0.127301,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_07_repeat_0_execution_0.mp4
B06,7,1,20320878,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.01979,89.999998,0.154079,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_07_repeat_1_execution_0.mp4
B06,8,0,20320887,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.169675,90.0,0.055953,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_08_repeat_0_execution_0.mp4
B06,8,1,20320888,R,1,1,success,success,,0.024326,8.3e-05,0.161861,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_08_repeat_1_execution_0.mp4
B06,9,0,20320897,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.017528,90.000001,0.154277,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_09_repeat_0_execution_0.mp4
B06,9,1,20320898,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.482132,89.999998,0.145184,d1991df60b679490caa60d510fee41f26372c7de4e7b160e57179a3eccf8d900,6a3812ef09d9a2f7575288769fc3936b9246f0e5e5772fc36cda1002f7ebeb38,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B06/videos/case_09_repeat_1_execution_0.mp4
B07,0,0,20330807,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,2.209719,0.000364,0.301409,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_00_repeat_0_execution_0.mp4
B07,0,1,20330808,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,2.60889,0.000356,0.301409,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_00_repeat_1_execution_0.mp4
B07,1,0,20330817,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.054739,89.999888,0.07151,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_01_repeat_0_execution_0.mp4
B07,1,1,20330818,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.018675,90.0,0.064432,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_01_repeat_1_execution_0.mp4
B07,2,0,20330827,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,5.607742,0.000325,0.279975,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_02_repeat_0_execution_0.mp4
B07,2,1,20330828,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,5.163913,0.000271,0.279975,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_02_repeat_1_execution_0.mp4
B07,3,0,20330837,L,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.051769,89.999955,0.019647,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_03_repeat_0_execution_0.mp4
B07,3,1,20330838,L,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.291785,89.999993,0.015059,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_03_repeat_1_execution_0.mp4
B07,4,0,20330847,L,1,1,success,success,,0.056964,7e-06,0.157355,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_04_repeat_0_execution_0.mp4
B07,4,1,20330848,L,1,1,success,success,,0.049493,0.000331,0.145557,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_04_repeat_1_execution_0.mp4
B07,5,0,20330857,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.627897,90.0,0.369469,30a0e9f76fb971a81bf52ab5cbed24f5753c1b41b77993d8cc5f5056b94e383d,e4d0ca43abb94296ddeb02dbdb4e4cad56e56d57ba240020b8eb6f0c86ec0121,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B07/videos/case_05_repeat_0_execution_0.mp4
